"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
4173,15.8,15.8,84.2,"Oberhof AG","Oberhof hat die Biodiversitätsinitiative mit 84,2 Prozent abgelehnt. Oberhof hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4175,10.8,10.8,89.2,"Oeschgen AG","Nein zur Biodiversitätsinitiative in Oeschgen. Die Gemeinde hat die Vorlage mit 89,2 Prozent abgelehnt. Oeschgen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4176,33.5,33.5,66.5,"Schwaderloch AG","In Schwaderloch hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 66,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Schwaderloch hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4177,66.2,66.2,33.8,"Sisseln AG","Ja zur Biodiversitätsinitiative in Sisseln: Mit 66,2 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Sisseln hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4181,3,3,97,"Wittnau AG","In Wittnau hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 97 Prozent der abgegebenen Stimmzettel stand ein Nein. Wittnau hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4182,23.8,23.8,76.2,"Wölflinswil AG","76,2 Prozent der Stimmbürgerinnen und Stimmbürger von Wölflinswil haben Nein gesagt zur Biodiversitätsinitiative. Wölflinswil hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4183,61.5,61.5,38.5,"Zeihen AG","Die Stimmbevölkerung von Zeihen hat die Biodiversitätsinitiative mit 61,5 Prozent angenommen. Zeihen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4184,40.7,40.7,59.3,"Mettauertal AG","59,3 Prozent der Stimmbürgerinnen und Stimmbürger von Mettauertal haben Nein gesagt zur Biodiversitätsinitiative. Mettauertal hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4185,10,10,90,"Böztal AG","90 Prozent der Stimmbürgerinnen und Stimmbürger von Böztal haben Nein gesagt zur Biodiversitätsinitiative. Böztal hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4186,43.4,43.4,56.6,"Herznach-Ueken AG","Nein zur Biodiversitätsinitiative in Herznach-Ueken. Die Gemeinde hat die Vorlage mit 56,6 Prozent abgelehnt. Herznach-Ueken hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4191,33.8,33.8,66.2,"Ammerswil AG","Ammerswil hat die Biodiversitätsinitiative mit 66,2 Prozent abgelehnt. Ammerswil hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4192,59.4,59.4,40.6,"Boniswil AG","In Boniswil hat die Stimmbevölkerung der Biodiversitätsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 59,4 Prozent angenommen. Boniswil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4193,22.1,22.1,77.9,"Brunegg AG","In Brunegg hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 77,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Brunegg hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4194,50.5,50.5,49.5,"Dintikon AG","Die Stimmbevölkerung von Dintikon hat die Biodiversitätsinitiative mit 50,5 Prozent angenommen. Dintikon hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4195,93.4,93.4,6.6,"Egliswil AG","Die Gemeinde Egliswil hat die Biodiversitätsinitiative mit 93,4 Prozent Ja-Stimmen angenommen. Egliswil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4196,43.7,43.7,56.3,"Fahrwangen AG","In Fahrwangen hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 56,3 Prozent verworfen. Fahrwangen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4197,58.9,58.9,41.1,"Hallwil AG","58,9 Prozent der Abstimmenden in der Gemeinde Hallwil haben Ja gesagt zur Biodiversitätsinitiative. Hallwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4198,49.5,49.5,50.5,"Hendschiken AG","Hendschiken hat die Biodiversitätsinitiative mit 50,5 Prozent abgelehnt. Hendschiken hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4199,67,67,33,"Holderbank AG","Ja zur Biodiversitätsinitiative in Holderbank AG: Mit 67 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Holderbank AG hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4200,42.6,42.6,57.4,"Hunzenschwil AG","Nein zur Biodiversitätsinitiative in Hunzenschwil. Die Gemeinde hat die Vorlage mit 57,4 Prozent abgelehnt. Hunzenschwil hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4201,53.6,53.6,46.4,"Lenzburg AG","Die Gemeinde Lenzburg hat die Biodiversitätsinitiative mit 53,6 Prozent Ja-Stimmen angenommen. Lenzburg hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4202,68.1,68.1,31.9,"Meisterschwanden AG","Die Gemeinde Meisterschwanden hat die Biodiversitätsinitiative mit 68,1 Prozent Ja-Stimmen angenommen. Meisterschwanden hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4203,33.6,33.6,66.4,"Möriken-Wildegg AG","In Möriken-Wildegg hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 66,4 Prozent verworfen. Möriken-Wildegg hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4204,2.3,2.3,97.7,"Niederlenz AG","Keine Mehrheit für die Biodiversitätsinitiative in Niederlenz: Mit 5'599 Nein-Stimmen zu 129 Ja-Stimmen oder 97,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Niederlenz hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4205,4.3,4.3,95.7,"Othmarsingen AG","Nein zur Biodiversitätsinitiative in Othmarsingen: Mit 6'254 Nein- zu 283 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 95,7 Prozent. Othmarsingen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4206,47,47,53,"Rupperswil AG","In Rupperswil hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 53 Prozent der abgegebenen Stimmzettel stand ein Nein. Rupperswil hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4207,60.8,60.8,39.2,"Schafisheim AG","Ja zur Biodiversitätsinitiative in Schafisheim. Die Gemeinde hat das Volksbegehren mit 60,8 Prozent der Stimmen angenommen. Schafisheim hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4208,94,94,6,"Seengen AG","Die Gemeinde Seengen hat die Biodiversitätsinitiative mit 94 Prozent Ja-Stimmen angenommen. Seengen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4209,28.3,28.3,71.7,"Seon AG","Keine Mehrheit für die Biodiversitätsinitiative in Seon: Mit 2'868 Nein-Stimmen zu 1'133 Ja-Stimmen oder 71,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Seon hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4210,55.8,55.8,44.2,"Staufen AG","Ja zur Biodiversitätsinitiative in Staufen. Die Gemeinde hat das Volksbegehren mit 55,8 Prozent der Stimmen angenommen. Staufen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4221,22,22,78,"Abtwil AG","Keine Mehrheit für die Biodiversitätsinitiative in Abtwil: Mit 5'411 Nein-Stimmen zu 1'528 Ja-Stimmen oder 78 Prozent hat die Gemeinde das Volksbegehren verworfen. Abtwil hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4222,35.2,35.2,64.8,"Aristau AG","64,8 Prozent der Stimmbürgerinnen und Stimmbürger von Aristau haben Nein gesagt zur Biodiversitätsinitiative. Aristau hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4223,17.1,17.1,82.9,"Auw AG","In Auw hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 82,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Auw hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4224,14.2,14.2,85.8,"Beinwil (Freiamt) AG","Beinwil (Freiamt) hat die Biodiversitätsinitiative mit 85,8 Prozent abgelehnt. Beinwil (Freiamt) hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4226,36.7,36.7,63.3,"Besenbüren AG","63,3 Prozent der Stimmbürgerinnen und Stimmbürger von Besenbüren haben Nein gesagt zur Biodiversitätsinitiative. Besenbüren hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4227,88.7,88.7,11.3,"Bettwil AG","88,7 Prozent der Abstimmenden in der Gemeinde Bettwil haben Ja gesagt zur Biodiversitätsinitiative. Bettwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4228,89.5,89.5,10.5,"Boswil AG","Ja zur Biodiversitätsinitiative in Boswil. Die Gemeinde hat das Volksbegehren mit 89,5 Prozent der Stimmen angenommen. Boswil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4229,62,62,38,"Bünzen AG","In Bünzen hat die Stimmbevölkerung der Biodiversitätsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 62 Prozent angenommen. Bünzen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4230,96.5,96.5,3.5,"Buttwil AG","Die Stimmbevölkerung von Buttwil hat die Biodiversitätsinitiative mit 96,5 Prozent angenommen. Buttwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4231,56.2,56.2,43.8,"Dietwil AG","56,2 Prozent der Abstimmenden in der Gemeinde Dietwil haben Ja gesagt zur Biodiversitätsinitiative. Dietwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4232,60.5,60.5,39.5,"Geltwil AG","Die Gemeinde Geltwil hat die Biodiversitätsinitiative mit 60,5 Prozent Ja-Stimmen angenommen. Geltwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4233,36.8,36.8,63.2,"Kallern AG","Nein zur Biodiversitätsinitiative in Kallern. Die Gemeinde hat die Vorlage mit 63,2 Prozent abgelehnt. Kallern hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4234,48.1,48.1,51.9,"Merenschwand AG","In Merenschwand hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 51,9 Prozent verworfen. Merenschwand hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4235,52,52,48,"Mühlau AG","52 Prozent der Stimmbürgerinnen und Stimmbürger von Mühlau haben die Biodiversitätsinitiative angenommen. Mühlau hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4236,43,43,57,"Muri AG","In Muri AG hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 57 Prozent der abgegebenen Stimmzettel stand ein Nein. Muri AG hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4237,85.1,85.1,14.9,"Oberrüti AG","Ja zur Biodiversitätsinitiative in Oberrüti: Mit 85,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Oberrüti hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4238,44.6,44.6,55.4,"Rottenschwil AG","Nein zur Biodiversitätsinitiative in Rottenschwil. Die Gemeinde hat die Vorlage mit 55,4 Prozent abgelehnt. Rottenschwil hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4239,11.5,11.5,88.5,"Sins AG","88,5 Prozent der Stimmbürgerinnen und Stimmbürger von Sins haben Nein gesagt zur Biodiversitätsinitiative. Sins hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4240,75,75,25,"Waltenschwil AG","Die Stimmbevölkerung von Waltenschwil hat die Biodiversitätsinitiative mit 75 Prozent angenommen. Waltenschwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4251,46.5,46.5,53.5,"Hellikon AG","53,5 Prozent der Stimmbürgerinnen und Stimmbürger von Hellikon haben Nein gesagt zur Biodiversitätsinitiative. Hellikon hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4252,51.9,51.9,48.1,"Kaiseraugst AG","Die Gemeinde Kaiseraugst hat die Biodiversitätsinitiative mit 51,9 Prozent Ja-Stimmen angenommen. Kaiseraugst hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4253,47.8,47.8,52.2,"Magden AG","Magden hat die Biodiversitätsinitiative mit 52,2 Prozent abgelehnt. Magden hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4254,56.4,56.4,43.6,"Möhlin AG","56,4 Prozent der Abstimmenden in der Gemeinde Möhlin haben Ja gesagt zur Biodiversitätsinitiative. Möhlin hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4255,56.8,56.8,43.2,"Mumpf AG","Die Stimmbevölkerung von Mumpf hat die Biodiversitätsinitiative mit 56,8 Prozent angenommen. Mumpf hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4256,61.5,61.5,38.5,"Obermumpf AG","Ja zur Biodiversitätsinitiative in Obermumpf: Mit 61,5 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Obermumpf hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4257,86.6,86.6,13.4,"Olsberg AG","Die Gemeinde Olsberg hat die Biodiversitätsinitiative mit 86,6 Prozent Ja-Stimmen angenommen. Olsberg hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4258,95.1,95.1,4.9,"Rheinfelden AG","95,1 Prozent der Stimmbürgerinnen und Stimmbürger von Rheinfelden haben die Biodiversitätsinitiative angenommen. Rheinfelden hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4259,29.3,29.3,70.7,"Schupfart AG","70,7 Prozent der Stimmbürgerinnen und Stimmbürger von Schupfart haben Nein gesagt zur Biodiversitätsinitiative. Schupfart hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4260,63.8,63.8,36.2,"Stein AG","Die Gemeinde Stein AG hat die Biodiversitätsinitiative mit 63,8 Prozent Ja-Stimmen angenommen. Stein AG hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4261,81.4,81.4,18.6,"Wallbach AG","Ja zur Biodiversitätsinitiative in Wallbach: Mit 81,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Wallbach hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4262,11.6,11.6,88.4,"Wegenstetten AG","In Wegenstetten hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 88,4 Prozent verworfen. Wegenstetten hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4263,55.6,55.6,44.4,"Zeiningen AG","55,6 Prozent der Abstimmenden in der Gemeinde Zeiningen haben Ja gesagt zur Biodiversitätsinitiative. Zeiningen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4264,51.9,51.9,48.1,"Zuzgen AG","Ja zur Biodiversitätsinitiative in Zuzgen. Die Gemeinde hat das Volksbegehren mit 51,9 Prozent der Stimmen angenommen. Zuzgen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4271,99.8,99.8,0.2,"Aarburg AG","Ja zur Biodiversitätsinitiative in Aarburg. Die Gemeinde hat das Volksbegehren mit 99,8 Prozent der Stimmen angenommen. Aarburg hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Aargau."
4273,62.7,62.7,37.3,"Bottenwil AG","Die Stimmbevölkerung von Bottenwil hat die Biodiversitätsinitiative mit 62,7 Prozent angenommen. Bottenwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4274,56.8,56.8,43.2,"Brittnau AG","Ja zur Biodiversitätsinitiative in Brittnau. Die Gemeinde hat das Volksbegehren mit 56,8 Prozent der Stimmen angenommen. Brittnau hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4275,65,65,35,"Kirchleerau AG","65 Prozent der Abstimmenden in der Gemeinde Kirchleerau haben Ja gesagt zur Biodiversitätsinitiative. Kirchleerau hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4276,85.1,85.1,14.9,"Kölliken AG","85,1 Prozent der Stimmbürgerinnen und Stimmbürger von Kölliken haben die Biodiversitätsinitiative angenommen. Kölliken hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4277,27.7,27.7,72.3,"Moosleerau AG","In Moosleerau hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 72,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Moosleerau hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4279,47.3,47.3,52.7,"Murgenthal AG","52,7 Prozent der Stimmbürgerinnen und Stimmbürger von Murgenthal haben Nein gesagt zur Biodiversitätsinitiative. Murgenthal hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4280,40.4,40.4,59.6,"Oftringen AG","Keine Mehrheit für die Biodiversitätsinitiative in Oftringen: Mit 6'383 Nein-Stimmen zu 4'324 Ja-Stimmen oder 59,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Oftringen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4281,60.5,60.5,39.5,"Reitnau AG","Ja zur Biodiversitätsinitiative in Reitnau. Die Gemeinde hat das Volksbegehren mit 60,5 Prozent der Stimmen angenommen. Reitnau hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4282,4.1,4.1,95.9,"Rothrist AG","In Rothrist hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 95,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Rothrist hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4283,59.8,59.8,40.2,"Safenwil AG","Ja zur Biodiversitätsinitiative in Safenwil. Die Gemeinde hat das Volksbegehren mit 59,8 Prozent der Stimmen angenommen. Safenwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4284,43.5,43.5,56.5,"Staffelbach AG","Keine Mehrheit für die Biodiversitätsinitiative in Staffelbach: Mit 6'287 Nein-Stimmen zu 4'834 Ja-Stimmen oder 56,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Staffelbach hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4285,41.7,41.7,58.3,"Strengelbach AG","Strengelbach hat die Biodiversitätsinitiative mit 58,3 Prozent abgelehnt. Strengelbach hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4286,59,59,41,"Uerkheim AG","Ja zur Biodiversitätsinitiative in Uerkheim. Die Gemeinde hat das Volksbegehren mit 59 Prozent der Stimmen angenommen. Uerkheim hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4287,61.8,61.8,38.2,"Vordemwald AG","61,8 Prozent der Stimmbürgerinnen und Stimmbürger von Vordemwald haben die Biodiversitätsinitiative angenommen. Vordemwald hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4288,52.6,52.6,47.4,"Wiliberg AG","Die Stimmbevölkerung von Wiliberg hat die Biodiversitätsinitiative mit 52,6 Prozent angenommen. Wiliberg hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4289,62.3,62.3,37.7,"Zofingen AG","Die Stimmbevölkerung von Zofingen hat die Biodiversitätsinitiative mit 62,3 Prozent angenommen. Zofingen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4303,63.5,63.5,36.5,"Böttstein AG","In Böttstein hat die Stimmbevölkerung der Biodiversitätsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 63,5 Prozent angenommen. Böttstein hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4304,36.3,36.3,63.7,"Döttingen AG","Nein zur Biodiversitätsinitiative in Döttingen: Mit 8'658 Nein- zu 4'934 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 63,7 Prozent. Döttingen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4305,30.3,30.3,69.7,"Endingen AG","Endingen hat die Biodiversitätsinitiative mit 69,7 Prozent abgelehnt. Endingen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4306,93.6,93.6,6.4,"Fisibach AG","Ja zur Biodiversitätsinitiative in Fisibach: Mit 93,6 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Fisibach hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4307,21.4,21.4,78.6,"Full-Reuenthal AG","Nein zur Biodiversitätsinitiative in Full-Reuenthal: Mit 4'118 Nein- zu 1'122 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 78,6 Prozent. Full-Reuenthal hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4309,17.3,17.3,82.7,"Klingnau AG","Nein zur Biodiversitätsinitiative in Klingnau: Mit 8'296 Nein- zu 1'733 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 82,7 Prozent. Klingnau hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4310,60.9,60.9,39.1,"Koblenz AG","In Koblenz hat die Stimmbevölkerung der Biodiversitätsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 60,9 Prozent angenommen. Koblenz hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4311,66.1,66.1,33.9,"Leibstadt AG","Die Gemeinde Leibstadt hat die Biodiversitätsinitiative mit 66,1 Prozent Ja-Stimmen angenommen. Leibstadt hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4312,81.3,81.3,18.7,"Lengnau AG","In Lengnau AG hat die Stimmbevölkerung der Biodiversitätsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 81,3 Prozent angenommen. Lengnau AG hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4313,18.5,18.5,81.5,"Leuggern AG","81,5 Prozent der Stimmbürgerinnen und Stimmbürger von Leuggern haben Nein gesagt zur Biodiversitätsinitiative. Leuggern hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4314,44.7,44.7,55.3,"Mellikon AG","Nein zur Biodiversitätsinitiative in Mellikon: Mit 4'185 Nein- zu 3'389 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 55,3 Prozent. Mellikon hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4318,75.2,75.2,24.8,"Schneisingen AG","Die Stimmbevölkerung von Schneisingen hat die Biodiversitätsinitiative mit 75,2 Prozent angenommen. Schneisingen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4319,71.7,71.7,28.3,"Siglistorf AG","Ja zur Biodiversitätsinitiative in Siglistorf. Die Gemeinde hat das Volksbegehren mit 71,7 Prozent der Stimmen angenommen. Siglistorf hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4320,77.9,77.9,22.1,"Tegerfelden AG","Die Gemeinde Tegerfelden hat die Biodiversitätsinitiative mit 77,9 Prozent Ja-Stimmen angenommen. Tegerfelden hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4324,32.5,32.5,67.5,"Zurzach AG","Keine Mehrheit für die Biodiversitätsinitiative in Zurzach: Mit 9'465 Nein-Stimmen zu 4'563 Ja-Stimmen oder 67,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Zurzach hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
